age,female,tenure,education,worker_type,occupation,wage,logwage,promoted
54,0,32,Bachelor's,Blue Collar,Mechanic,72465,11.190858965656616,0
28,1,6,High School,Blue Collar,Manufacturing Worker,25000,10.126631103850338,1
41,1,19,Master's,White Collar,Analyst,119071,11.687475232831051,0
45,0,23,Bachelor's,White Collar,Consultant,94910,11.460684353124538,0
48,1,26,High School,White Collar,Engineer,45124,10.71716953472481,1
42,1,20,Master's,White Collar,Accountant,46068,10.737873844788798,0
36,1,11,Bachelor's,White Collar,Consultant,55545,10.924948782015823,0
30,0,8,Bachelor's,Blue Collar,Plumber,46894,10.755645014480681,1
41,0,15,Bachelor's,White Collar,Consultant,82137,11.316143863834073,0
27,1,5,High School,Blue Collar,Manufacturing Worker,25000,10.126631103850338,0
22,0,0,High School,Blue Collar,Construction Worker,25000,10.126631103850338,0
45,1,17,Bachelor's,White Collar,Consultant,85166,11.3523575721385,0
51,0,29,High School,White Collar,Consultant,55847,10.930371087745765,0
22,1,0,Some College,White Collar,Accountant,30960,10.340451327703663,1
28,0,4,Bachelor's,White Collar,Sales Rep,31443,10.355931661838287,0
47,1,25,Bachelor's,Blue Collar,Manufacturing Worker,131815,11.789154703376028,0
65,0,41,Bachelor's,Blue Collar,Manufacturing Worker,69195,11.144683884660031,0
40,0,16,Bachelor's,White Collar,Consultant,66628,11.106880188596998,1
31,0,9,Master's,Blue Collar,Plumber,92372,11.433579181403786,1
38,0,16,Bachelor's,Blue Collar,Mechanic,42298,10.652495082592695,0
56,1,34,High School,White Collar,Consultant,88931,11.395616067129744,0
32,1,10,Some College,Blue Collar,Manufacturing Worker,36983,10.518213626583062,0
30,0,8,Some College,Blue Collar,Construction Worker,41410,10.631277676539613,0
34,1,5,High School,White Collar,Consultant,43372,10.677569350592073,0
29,0,5,Some College,White Collar,Consultant,25000,10.126631103850338,1
41,1,17,High School,White Collar,Teacher,79851,11.287917677046268,1
59,1,37,Bachelor's,White Collar,Engineer,54976,10.914652005343926,0
44,1,14,Master's,White Collar,Analyst,64177,11.069400170037524,0
37,0,15,High School,White Collar,Sales Rep,30966,10.340645107376782,0
36,1,14,Bachelor's,White Collar,Teacher,48709,10.793619096924486,1
22,0,0,Bachelor's,Blue Collar,Welder,49707,10.813901047237406,0
51,1,29,High School,Blue Collar,Welder,60707,11.013814291650665,0
39,0,17,Master's,White Collar,Consultant,106446,11.575393093288703,0
38,1,16,Bachelor's,White Collar,Teacher,75898,11.237145612575409,1
65,1,43,Some College,White Collar,Sales Rep,44147,10.695280253553513,0
44,1,22,Bachelor's,White Collar,Teacher,53837,10.893716242112367,0
31,0,9,Some College,White Collar,Engineer,66857,11.11031128909005,0
35,1,12,Bachelor's,White Collar,Manager,25000,10.126631103850338,1
54,0,30,High School,White Collar,Analyst,97526,11.48787428810337,1
41,1,17,Master's,Blue Collar,Plumber,25000,10.126631103850338,1
23,0,0,Some College,White Collar,Engineer,105009,11.561801339752115,1
51,0,29,Bachelor's,Blue Collar,Construction Worker,54581,10.90744111582406,0
32,1,5,High School,White Collar,Programmer,42702,10.662001036527325,0
62,0,40,Bachelor's,White Collar,Manager,78994,11.277127179197771,1
53,0,31,Bachelor's,White Collar,Consultant,57977,10.967801659156992,0
35,0,13,Bachelor's,White Collar,Analyst,111352,11.620451633907237,0
55,0,31,Bachelor's,White Collar,Manager,114637,11.64952589328316,0
41,1,19,Bachelor's,Blue Collar,Welder,25000,10.126631103850338,0
50,1,28,Master's,Blue Collar,Manufacturing Worker,94136,11.452495824143766,0
46,0,20,Bachelor's,White Collar,Accountant,108210,11.591829062565694,1
30,0,8,Master's,White Collar,Engineer,81781,11.311800221772462,0
32,0,8,Master's,White Collar,Manager,99539,11.508304806149503,1
52,0,27,Some College,Blue Collar,Manufacturing Worker,60764,11.014752787327554,0
36,1,10,High School,White Collar,Manager,94590,11.457307041207216,1
35,1,13,Some College,White Collar,Manager,40449,10.607797200302183,0
29,0,5,Master's,White Collar,Consultant,87762,11.382383884115143,0
45,0,23,High School,White Collar,Accountant,65677,11.092504067078258,0
65,0,43,Bachelor's,White Collar,Analyst,31975,10.372709626447044,0
27,1,5,Master's,White Collar,Teacher,131156,11.784142733390762,0
40,1,15,Some College,White Collar,Consultant,32589,10.39173008710186,0
57,0,35,Bachelor's,White Collar,Programmer,97535,11.487966566929034,1
39,0,17,High School,Blue Collar,Plumber,25000,10.126631103850338,0
45,1,22,High School,White Collar,Consultant,41458,10.632436145559456,1
27,1,3,Bachelor's,Blue Collar,Manufacturing Worker,55019,10.915433859104379,0
45,0,23,High School,Blue Collar,Mechanic,25000,10.126631103850338,1
38,0,16,Some College,White Collar,Sales Rep,69867,11.1543487137419,1
52,0,30,Master's,Blue Collar,Electrician,73276,11.201988412705349,1
54,1,30,Some College,White Collar,Teacher,35202,10.468858178153916,0
65,0,39,PhD,White Collar,Analyst,123464,11.723704894580667,0
47,0,23,PhD,White Collar,Programmer,91428,11.42330705626101,1
44,1,22,Some College,White Collar,Sales Rep,59327,10.990819793335792,1
42,0,17,High School,Blue Collar,Mechanic,46346,10.743890267377827,0
36,1,14,Bachelor's,White Collar,Sales Rep,81792,11.311934718297152,0
44,0,17,Bachelor's,Blue Collar,Construction Worker,62059,11.03584082443394,1
36,0,11,High School,White Collar,Manager,50011,10.819998260213833,1
42,1,20,Bachelor's,White Collar,Teacher,63317,11.055909134477105,0
56,0,34,High School,Blue Collar,Mechanic,57052,10.951718411643313,0
28,1,5,Master's,White Collar,Manager,118392,11.681756431581684,0
54,1,29,High School,White Collar,Sales Rep,65012,11.082327147223067,0
56,0,31,High School,White Collar,Analyst,101808,11.530843965472574,0
39,1,16,High School,White Collar,Accountant,69422,11.147959099141943,0
22,0,0,PhD,Blue Collar,Manufacturing Worker,70655,11.165564157016847,1
33,1,11,Bachelor's,White Collar,Engineer,82736,11.323410094636003,1
56,0,33,Master's,White Collar,Programmer,87487,11.379245489879306,1
40,1,15,Some College,White Collar,Accountant,79809,11.28739155903338,1
28,0,6,Some College,Blue Collar,Welder,25000,10.126631103850338,0
34,0,10,High School,White Collar,Programmer,54231,10.901007979642964,0
50,1,26,Bachelor's,Blue Collar,Manufacturing Worker,54970,10.914542860854706,0
47,1,25,Bachelor's,Blue Collar,Manufacturing Worker,26149,10.171566227844085,1
37,0,15,Bachelor's,White Collar,Programmer,85449,11.355674985725113,1
36,0,14,Some College,White Collar,Programmer,48341,10.786035340845325,0
35,1,9,Master's,White Collar,Accountant,78129,11.266116585728028,1
29,1,7,High School,White Collar,Sales Rep,67032,11.112925396293122,0
59,0,37,PhD,White Collar,Consultant,151059,11.92542576795939,1
36,0,13,High School,Blue Collar,Mechanic,25000,10.126631103850338,0
55,0,33,Bachelor's,White Collar,Sales Rep,61599,11.028400915623608,1
58,1,36,Some College,Blue Collar,Electrician,90272,11.410582613801722,0
52,0,30,Some College,White Collar,Consultant,72763,11.194962863227914,0
35,0,13,Bachelor's,Blue Collar,Manufacturing Worker,101465,11.52746919041107,0
45,1,23,Some College,Blue Collar,Manufacturing Worker,77427,11.257090835957568,0
40,0,18,Some College,White Collar,Engineer,48841,10.796325403035505,0
29,0,7,Bachelor's,Blue Collar,Construction Worker,110287,11.610841337914733,0
44,0,20,Bachelor's,Blue Collar,Welder,62026,11.035308930961273,0
26,0,3,Master's,White Collar,Manager,62621,11.044855964091758,1
54,0,32,High School,Blue Collar,Construction Worker,47327,10.76483623614599,0
34,1,8,Bachelor's,Blue Collar,Manufacturing Worker,25000,10.126631103850338,0
42,0,20,Bachelor's,Blue Collar,Electrician,97828,11.490966113615801,0
43,1,21,Some College,White Collar,Teacher,74698,11.221208597000771,0
37,1,8,Bachelor's,White Collar,Analyst,44244,10.697475048022145,1
47,1,25,Some College,White Collar,Engineer,70687,11.166016959447076,0
34,0,12,High School,White Collar,Engineer,60221,11.005776407676661,0
50,0,27,High School,Blue Collar,Electrician,35932,10.489383542349097,0
24,0,2,High School,White Collar,Engineer,25000,10.126631103850338,0
42,0,20,Bachelor's,Blue Collar,Welder,49075,10.801105019144662,0
63,0,41,Bachelor's,White Collar,Teacher,48767,10.794809133586739,0
28,1,6,PhD,White Collar,Manager,92022,11.429782957878835,0
32,0,6,Bachelor's,White Collar,Consultant,75232,11.228331951339795,0
46,0,24,High School,Blue Collar,Mechanic,80318,11.29374903421713,1
42,0,19,Master's,Blue Collar,Plumber,64294,11.071221593274618,0
44,1,22,Master's,White Collar,Analyst,92791,11.43810493131254,0
46,0,22,Some College,Blue Collar,Electrician,57428,10.958287268247584,1
48,1,26,Bachelor's,White Collar,Sales Rep,98395,11.49674526874119,1
53,0,31,PhD,White Collar,Programmer,103725,11.549498445201069,0
45,1,21,Bachelor's,White Collar,Analyst,73678,11.20745952615252,0
37,1,11,Master's,Blue Collar,Manufacturing Worker,73978,11.211523030687408,1
48,0,25,High School,White Collar,Teacher,25000,10.126631103850338,0
63,0,41,High School,White Collar,Programmer,125302,11.738482102448712,1
38,0,16,Some College,White Collar,Programmer,102627,11.538856334993579,1
28,0,6,Bachelor's,Blue Collar,Manufacturing Worker,26959,10.202072472350189,0
53,1,31,Master's,Blue Collar,Manufacturing Worker,89070,11.397177856425914,0
39,1,17,PhD,Blue Collar,Construction Worker,105198,11.563599567698184,0
22,1,0,Some College,Blue Collar,Manufacturing Worker,25000,10.126631103850338,0
50,1,24,High School,White Collar,Teacher,74118,11.213413696764869,1
34,0,11,Master's,White Collar,Engineer,96673,11.479089428389766,1
39,0,17,Bachelor's,Blue Collar,Electrician,25000,10.126631103850338,1
44,1,22,High School,White Collar,Programmer,72296,11.188524081581791,0
42,0,20,Bachelor's,Blue Collar,Welder,33945,10.432496846735747,0
49,1,26,Bachelor's,Blue Collar,Manufacturing Worker,72537,11.19185205548872,1
35,0,10,Bachelor's,Blue Collar,Electrician,42588,10.659327802434497,0
46,0,24,Bachelor's,Blue Collar,Welder,36556,10.506600610392093,0
37,1,15,Some College,White Collar,Manager,97736,11.490025245083896,0
49,0,25,PhD,Blue Collar,Plumber,90433,11.412364524015615,1
47,1,24,Bachelor's,White Collar,Teacher,26094,10.169460681825694,0
29,1,4,Some College,White Collar,Analyst,25000,10.126631103850338,1
53,1,31,Some College,White Collar,Teacher,42929,10.667302867213317,0
34,1,11,Bachelor's,Blue Collar,Manufacturing Worker,61668,11.02952043678023,0
50,1,28,High School,Blue Collar,Electrician,42260,10.651596291170048,1
44,1,22,High School,Blue Collar,Manufacturing Worker,25000,10.126631103850338,1
62,0,40,Bachelor's,White Collar,Analyst,29659,10.297520899681873,1
37,0,12,Some College,Blue Collar,Construction Worker,46492,10.747035533763599,0
36,1,8,Bachelor's,White Collar,Consultant,69254,11.145536184114292,1
40,0,14,High School,White Collar,Accountant,101001,11.522885696764481,0
36,0,10,Bachelor's,White Collar,Sales Rep,71712,11.180413376600654,0
50,0,28,Some College,White Collar,Sales Rep,122932,11.719386635950663,1
22,1,0,High School,Blue Collar,Manufacturing Worker,25000,10.126631103850338,0
27,1,5,High School,White Collar,Analyst,25000,10.126631103850338,0
27,0,0,Master's,White Collar,Consultant,55998,10.933071254793802,0
51,1,25,Master's,White Collar,Engineer,143283,11.872576974538847,1
61,1,39,High School,White Collar,Manager,71391,11.175927089962485,0
39,1,17,Bachelor's,White Collar,Sales Rep,52436,10.8673486573177,0
38,1,16,Bachelor's,Blue Collar,Manufacturing Worker,41390,10.630794584742778,1
41,1,19,PhD,Blue Collar,Manufacturing Worker,59727,10.997539458447907,1
54,0,32,Some College,Blue Collar,Electrician,25000,10.126631103850338,0
29,1,6,Bachelor's,Blue Collar,Manufacturing Worker,64341,11.07195234310307,0
43,0,21,High School,Blue Collar,Plumber,40877,10.618322836666145,0
52,1,30,Some College,White Collar,Accountant,50183,10.823431602908185,0
46,1,24,PhD,White Collar,Accountant,80382,11.29454554950504,0
42,0,14,Bachelor's,White Collar,Consultant,105831,11.569598761159636,0
52,0,30,Some College,White Collar,Engineer,44077,10.693693383434516,0
22,1,0,High School,White Collar,Analyst,56041,10.933838844688593,0
48,0,26,Bachelor's,Blue Collar,Mechanic,37628,10.535503733091842,0
32,1,8,Bachelor's,Blue Collar,Manufacturing Worker,50021,10.820198196234971,0
22,0,0,Some College,White Collar,Programmer,63284,11.055387811568954,0
46,0,24,PhD,Blue Collar,Plumber,93201,11.442513730229855,0
56,1,34,High School,Blue Collar,Manufacturing Worker,53671,10.890628097380375,0
38,1,16,Some College,Blue Collar,Manufacturing Worker,63559,11.059723887361372,1
51,1,26,Master's,Blue Collar,Manufacturing Worker,47449,10.767410729000401,0
59,0,36,Some College,White Collar,Engineer,60779,11.014999613554915,0
56,1,33,Some College,White Collar,Manager,39333,10.579819140167512,0
60,1,33,Bachelor's,White Collar,Teacher,55892,10.931176536200338,0
49,1,26,Master's,White Collar,Consultant,95960,11.47168671695363,0
41,1,19,High School,Blue Collar,Electrician,25000,10.126631103850338,1
22,1,0,Master's,Blue Collar,Manufacturing Worker,27055,10.205627110076836,0
37,0,15,Bachelor's,Blue Collar,Mechanic,25000,10.126631103850338,0
30,0,8,High School,Blue Collar,Electrician,53906,10.894997067955957,0
65,1,41,Bachelor's,White Collar,Sales Rep,74862,11.223401697639076,0
38,0,16,Some College,White Collar,Programmer,95988,11.471978462636821,1
41,1,19,Some College,White Collar,Consultant,73515,11.205244746011758,1
47,0,25,Bachelor's,Blue Collar,Electrician,30803,10.335367366815744,0
41,1,19,PhD,White Collar,Accountant,83062,11.327342595873901,1
60,1,37,High School,White Collar,Manager,55606,10.926046388085478,1
33,0,11,Some College,White Collar,Sales Rep,61066,11.019710525463898,1
42,0,18,Bachelor's,White Collar,Engineer,71834,11.182113180557224,0
31,0,3,Some College,White Collar,Teacher,49754,10.81484614136472,0
24,1,2,Some College,White Collar,Accountant,47548,10.769495006100515,0
33,1,11,High School,White Collar,Analyst,33911,10.431494724510879,0
40,0,18,Bachelor's,Blue Collar,Manufacturing Worker,53166,10.881174373275357,0
35,1,13,Some College,White Collar,Manager,82942,11.325896847326856,0
32,0,8,High School,Blue Collar,Manufacturing Worker,25000,10.126631103850338,0
23,0,0,Master's,Blue Collar,Manufacturing Worker,27734,10.23041437631381,0
39,1,12,Master's,White Collar,Manager,69506,11.149168358761834,0
22,0,0,Bachelor's,White Collar,Engineer,61788,11.031464449834141,0
49,0,23,Some College,Blue Collar,Construction Worker,77141,11.253390195121284,0
41,0,16,Bachelor's,White Collar,Programmer,67387,11.1182073999587,0
23,0,0,Some College,Blue Collar,Mechanic,32346,10.384245644679723,0
36,0,14,High School,White Collar,Manager,25000,10.126631103850338,0
31,0,9,Bachelor's,White Collar,Accountant,85843,11.360275325435733,0
44,1,18,High School,White Collar,Consultant,38539,10.559425994563744,0
56,0,34,High School,White Collar,Consultant,39747,10.590289645536233,0
22,1,0,High School,Blue Collar,Manufacturing Worker,65505,11.08988175458777,0
41,0,19,High School,White Collar,Sales Rep,63068,11.051968788357373,0
38,0,16,High School,Blue Collar,Plumber,25000,10.126631103850338,0
48,1,26,PhD,White Collar,Sales Rep,36689,10.510232261594956,1
43,1,21,Some College,White Collar,Accountant,58773,10.981437844756142,0
31,0,7,High School,White Collar,Programmer,25000,10.126631103850338,1
36,1,14,High School,Blue Collar,Plumber,52664,10.871687389147713,0
30,1,8,Master's,Blue Collar,Mechanic,61399,11.025148827357654,0
53,1,31,Bachelor's,Blue Collar,Manufacturing Worker,49835,10.816472827401556,1
40,1,13,Some College,White Collar,Accountant,40311,10.604379663543519,0
